run_id,offset_days,symbol,entry_time_ms,exit_time_ms,side,entry_price,exit_price,quantity,pnl,return_pct,exit_reason
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755273240000,1755298560000,Short,4433.96,4472.45,0.225,-8.660249999999952,-0.866024999999995,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755291420000,1755298800000,Long,0.22491,0.23132,4446.0,28.498859999999997,2.8498859999999997,target
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755298560000,1755299700000,Long,4470.27,4435.73,0.223,-7.702420000000195,-0.7702420000000195,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755298800000,1755299820000,Long,0.23074,0.22774,4333.0,-12.999000000000011,-1.299900000000001,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755299820000,1755305160000,Long,0.22796,0.23472,4386.0,29.64936000000007,2.964936000000007,target
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755305160000,1755322140000,Long,0.23433,0.23139,4267.0,-12.544979999999992,-1.2544979999999992,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755322140000,1755335460000,Short,0.23142,0.23386,4321.0,-10.543240000000113,-1.0543240000000111,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755335460000,1755338340000,Long,0.23366,0.23163,4279.0,-8.686370000000018,-0.8686370000000018,stop
20260628T023515Z-p65887-tpe,2,ETHUSDT,1755299760000,1755338340000,Long,4427.24,4392.03,0.225,-7.922250000000008,-0.7922250000000007,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755338340000,1755345180000,Short,0.23233,0.2279,4304.0,19.066720000000075,1.9066720000000077,target
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755345180000,1755350340000,Short,0.2281,0.22994,4384.0,-8.066560000000036,-0.8066560000000037,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755350340000,1755352020000,Long,0.22947,0.22757,4357.0,-8.278300000000055,-0.8278300000000054,stop
20260628T023515Z-p65887-tpe,2,DOGEUSDT,1755352020000,1755356460000,Short,0.22756,0.22946,4394.0,-8.348599999999934,-0.8348599999999934,stop
